datum,max_temp,min_temp,gem_temp,neerslag_mm,max_windsnelheid,gem_windsnelheid,dorp,data_bron,etl_timestamp,jaar,maand,jaar_maand
2021-04-18,15.1,0.5,7.7,0.1,17.8,10.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-19,13.9,4.1,9.3,0.3,15.5,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-20,16.0,4.2,10.7,0.2,13.6,7.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-21,11.2,2.9,7.2,0.0,22.0,13.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-22,9.7,2.0,6.4,0.0,19.5,12.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-23,11.9,1.6,6.5,0.0,16.6,8.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-24,11.2,1.6,6.3,0.0,20.0,12.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-25,9.6,2.2,6.4,0.0,16.1,11.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-26,11.4,-0.2,5.5,0.0,18.5,11.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-27,13.3,0.9,7.4,0.0,17.1,12.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-28,15.9,2.2,8.9,1.1,22.4,14.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-29,9.2,5.8,7.6,21.3,25.1,16.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-04-30,10.9,5.2,7.8,5.9,16.1,5.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,4,2021-04
2021-05-01,10.1,4.8,7.8,1.6,15.9,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-02,9.4,4.0,6.9,0.6,21.9,15.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-03,11.2,4.4,8.2,5.7,24.7,16.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-04,10.4,6.9,8.7,10.1,44.4,35.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-05,8.9,5.3,7.2,4.9,38.1,28.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-06,10.2,3.5,6.7,1.7,14.1,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-07,10.2,2.5,6.5,0.5,23.8,13.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-08,13.5,1.3,8.0,8.2,26.2,16.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-09,23.7,11.3,17.2,1.3,26.9,16.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-10,18.1,12.4,15.4,0.9,30.3,15.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-11,17.1,10.7,13.5,2.6,10.3,6.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-12,14.9,8.9,12.2,0.1,17.5,10.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-13,16.4,7.4,11.6,2.2,15.6,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-14,12.4,6.3,9.4,0.1,11.0,7.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-15,14.0,5.8,10.0,6.8,10.0,7.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-16,13.8,8.1,10.9,4.4,19.0,11.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-17,14.6,7.4,10.7,13.4,17.2,9.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-18,13.8,7.1,10.5,3.4,15.7,9.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-19,13.6,6.3,10.1,8.0,15.7,10.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-20,15.1,5.8,11.2,0.4,23.6,14.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-21,14.6,10.7,12.3,7.6,37.2,27.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-22,13.1,8.2,10.7,8.0,32.7,26.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-23,12.9,6.3,10.3,1.6,24.7,14.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-24,13.3,8.4,11.8,4.6,21.0,14.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-25,12.8,8.1,10.0,9.8,21.4,15.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-26,13.1,8.1,10.6,9.1,30.6,20.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-27,13.4,8.2,11.0,8.9,24.6,19.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-28,15.8,5.1,11.4,0.2,12.1,7.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-29,16.6,6.2,11.4,0.0,15.6,8.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-30,19.4,8.3,13.3,0.0,15.5,7.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-05-31,21.0,6.8,14.5,0.0,15.1,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,5,2021-05
2021-06-01,22.9,10.1,17.2,0.0,17.7,12.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-02,24.5,11.6,18.4,0.1,13.2,11.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-03,24.2,15.5,19.7,13.5,13.4,10.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-04,24.5,13.6,18.9,0.0,12.6,7.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-05,17.9,13.6,15.7,26.6,17.6,11.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-06,18.7,11.4,15.3,0.0,17.6,13.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-07,21.1,9.6,15.6,0.0,14.6,10.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-08,22.9,9.9,16.7,0.0,13.5,5.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-09,22.9,12.2,17.8,0.1,15.3,8.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-10,24.2,10.3,18.1,0.0,14.3,9.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-11,22.4,13.9,18.4,0.1,21.3,13.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-12,19.0,12.6,16.7,0.1,25.0,16.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-13,19.9,9.8,15.7,0.0,11.1,6.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-14,24.4,12.1,18.3,0.0,17.9,11.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-15,20.3,12.9,16.7,0.0,10.8,7.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-16,26.2,11.7,19.7,0.0,11.6,8.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-17,30.1,17.8,23.1,0.1,21.9,13.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-18,27.1,17.1,21.9,2.1,19.5,11.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-19,21.2,15.4,18.8,0.4,21.0,15.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-20,20.1,14.2,17.5,10.0,19.9,14.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-21,14.8,11.4,13.6,16.3,21.9,17.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-22,16.6,10.9,13.8,0.0,17.2,12.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-23,16.2,11.6,13.8,0.7,14.8,8.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-24,17.5,10.6,14.2,0.1,10.1,6.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-25,19.4,7.4,14.7,1.8,16.5,9.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-26,22.5,13.6,18.3,6.7,12.7,6.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-27,24.4,14.4,19.4,0.4,18.9,14.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-28,25.0,14.7,19.7,2.8,14.3,8.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-29,19.6,14.8,16.9,3.0,19.2,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-06-30,15.7,13.2,14.4,9.8,17.2,12.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,6,2021-06
2021-07-01,19.4,13.4,16.0,3.9,19.3,13.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-02,20.2,14.3,16.7,0.7,13.0,9.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-03,23.9,11.7,18.0,0.7,9.3,6.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-04,22.9,16.3,18.6,15.3,13.0,5.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-05,19.4,14.9,17.1,2.3,17.8,11.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-06,20.3,14.6,17.4,3.5,41.9,23.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-07,20.4,13.8,17.3,0.6,18.7,13.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-08,21.4,13.5,17.5,0.0,13.8,6.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-09,20.6,12.8,17.0,0.5,14.1,8.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-10,21.1,12.6,16.9,0.2,9.9,5.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-11,22.8,13.9,18.2,1.2,11.3,7.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-12,22.8,15.6,18.7,1.0,15.5,7.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-13,21.3,16.4,19.1,4.2,17.0,12.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-14,23.5,17.6,19.9,9.1,24.3,18.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-15,20.0,15.6,18.3,11.1,26.0,21.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-16,21.0,15.2,17.8,0.0,16.9,14.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-17,23.0,14.3,18.6,0.0,18.7,13.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-18,23.4,14.6,19.0,0.0,18.4,11.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-19,20.1,13.0,16.4,0.0,16.1,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-20,21.8,12.1,17.1,0.0,9.5,6.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-21,22.7,12.6,18.2,0.0,11.4,6.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-22,20.9,13.9,17.0,0.0,13.4,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-23,20.1,14.6,17.5,0.3,11.5,7.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-24,24.6,13.1,19.3,5.5,16.7,11.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-25,23.6,17.6,20.2,15.5,15.6,9.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-26,23.6,15.6,19.4,6.0,17.7,10.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-27,21.0,16.4,18.1,16.8,17.3,12.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-28,20.1,14.4,17.1,3.4,29.5,20.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-29,18.8,13.9,16.4,4.3,35.9,25.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-30,20.9,12.9,16.7,6.0,19.6,14.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-07-31,19.0,14.9,16.5,8.4,29.5,21.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,7,2021-07
2021-08-01,18.0,12.5,15.7,8.8,16.7,11.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-02,17.6,11.1,15.0,0.1,16.1,10.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-03,18.5,10.2,15.1,0.0,9.4,5.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-04,20.8,12.1,16.3,0.6,13.8,8.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-05,22.2,11.6,17.1,2.5,11.7,7.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-06,21.0,16.0,17.6,10.4,21.4,16.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-07,20.4,14.2,17.3,3.8,20.8,15.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-08,18.8,13.9,16.2,5.3,29.1,22.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-09,19.3,13.9,15.9,7.0,23.9,17.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-10,19.1,12.6,16.0,2.0,19.1,14.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-11,22.6,12.1,17.5,0.0,12.5,8.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-12,22.9,12.2,18.2,0.0,16.6,9.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-13,20.5,15.2,17.7,0.0,25.3,15.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-14,21.2,15.4,18.0,0.3,26.1,15.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-15,23.4,15.6,18.8,0.8,23.5,13.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-16,17.5,14.0,15.8,5.3,34.5,24.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-17,17.5,14.1,15.7,2.3,23.7,16.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-18,19.5,14.3,17.0,0.6,24.6,17.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-19,18.2,15.4,17.0,7.9,18.1,14.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-20,21.1,14.3,17.4,2.6,14.0,9.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-21,22.0,14.2,18.0,0.4,12.6,6.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-22,19.6,15.8,17.9,30.2,20.2,12.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-23,20.8,14.4,17.6,0.0,19.0,15.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-24,20.9,13.4,16.7,0.2,17.2,13.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-25,19.8,10.8,15.8,0.5,20.5,12.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-26,19.4,13.7,16.3,0.8,22.8,16.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-27,17.6,13.6,15.5,1.4,26.1,17.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-28,18.9,14.3,16.2,1.3,24.1,18.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-29,18.1,14.4,16.5,2.2,23.1,17.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-30,20.2,14.4,17.5,1.4,20.4,15.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-08-31,19.6,13.3,16.1,0.0,19.2,14.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,8,2021-08
2021-09-01,18.3,13.4,16.1,0.3,9.7,6.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-02,18.4,11.7,15.2,0.0,10.7,5.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-03,20.6,9.7,15.0,0.0,15.6,9.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-04,19.5,12.4,15.6,0.0,13.4,10.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-05,20.5,9.8,15.1,0.0,13.8,10.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-06,21.4,8.5,15.7,0.3,9.2,5.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-07,24.2,12.4,18.7,0.0,9.9,6.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-08,25.3,13.6,19.3,0.0,13.6,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-09,26.0,14.0,19.4,0.0,15.8,10.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-10,22.9,16.8,18.8,18.6,16.9,9.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-11,20.3,16.5,18.0,4.3,21.1,14.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-12,19.9,14.7,17.0,0.5,15.8,12.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-13,18.6,14.1,16.1,0.2,12.9,6.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-14,22.2,11.6,16.8,1.4,13.7,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-15,20.6,15.4,17.8,1.7,21.6,12.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-16,18.8,13.0,16.3,0.8,23.7,14.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-17,19.8,12.8,16.0,1.5,11.2,6.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-18,19.4,10.5,14.9,0.0,10.1,7.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-19,18.1,13.1,14.9,0.1,17.7,13.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-20,15.9,8.4,12.4,0.0,16.7,10.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-21,17.6,7.7,13.1,0.0,17.7,9.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-22,19.7,9.8,15.0,0.0,17.2,12.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-23,18.1,13.3,15.8,0.1,32.3,21.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-24,20.5,13.2,16.8,0.0,28.0,17.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-25,21.0,16.4,18.0,0.5,17.1,10.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-26,22.2,13.5,17.3,0.1,12.1,9.0,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-27,19.6,12.9,16.1,2.4,31.7,16.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-28,17.5,10.8,13.7,0.0,16.3,12.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-29,12.9,11.2,11.9,14.4,25.9,18.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-09-30,14.2,10.9,12.3,2.8,26.6,20.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,9,2021-09
2021-10-01,15.6,12.6,13.6,10.5,26.4,22.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-02,15.9,9.9,13.3,8.1,34.9,18.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-03,16.3,11.2,13.6,14.7,34.7,17.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-04,16.6,10.8,13.4,0.1,25.8,19.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-05,16.7,10.3,12.9,4.1,26.6,19.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-06,15.1,7.7,11.6,3.3,25.5,15.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-07,14.6,5.0,10.2,0.0,9.7,6.7,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-08,16.7,4.7,10.0,0.0,11.6,7.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-09,14.9,7.7,11.0,0.0,12.6,8.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-10,15.1,2.3,9.5,0.2,12.5,7.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-11,14.8,9.1,11.8,0.5,19.4,11.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-12,13.0,8.5,11.1,4.3,20.6,13.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-13,13.9,6.7,10.7,0.2,16.4,11.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-14,15.0,12.4,13.5,0.5,24.2,18.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-15,14.5,6.4,11.6,5.2,27.3,17.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-16,12.9,7.7,10.2,0.2,18.3,10.3,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-17,13.9,8.9,11.0,0.2,19.4,14.4,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-18,13.9,7.7,11.2,0.1,16.7,13.1,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-19,18.0,12.9,15.5,1.3,27.6,20.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-20,17.3,13.1,15.7,4.5,33.0,27.6,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-21,13.2,8.1,10.1,37.3,48.0,23.2,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-22,10.5,8.1,9.6,2.6,35.1,23.5,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-23,12.3,7.6,9.8,0.0,12.8,9.8,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
2021-10-24,11.9,4.9,7.7,0.0,15.7,12.9,Luttelgeest,Open-Meteo,2025-12-24T13:24:55.470493,2021,10,2021-10
